,episode,character,line_count,seriesEpisode,Series,Season,totalSeasons,Episodes,Response,Title,Released,Episode,imdbRating,imdbID,line_count_episode_total,episodeFraction,ratingFraction
1299,82,SARISH,12,83,Star Trek: Deep Space Nine,4,7,"{'Title': 'Crossfire', 'Released': '1996-01-29', 'Episode': '12', 'imdbRating': '7.3', 'imdbID': 'tt0708521'}",True,Crossfire,1996-01-29,12,7.3,tt0708521,409,0.029339853300733496,0.21418092909535452
1300,82,JIMENEZ,4,83,Star Trek: Deep Space Nine,4,7,"{'Title': 'Crossfire', 'Released': '1996-01-29', 'Episode': '12', 'imdbRating': '7.3', 'imdbID': 'tt0708521'}",True,Crossfire,1996-01-29,12,7.3,tt0708521,409,0.009779951100244499,0.07139364303178485
1301,83,DUKAT,137,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.3586387434554974,2.8332460732984295
1302,83,KIRA,141,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.36910994764397903,2.9159685863874345
1303,83,SISKO,3,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.007853403141361256,0.06204188481675393
1304,83,ODO,4,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.010471204188481676,0.08272251308900525
1305,83,O'BRIEN,3,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.007853403141361256,0.06204188481675393
1306,83,BASHIR,10,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.02617801047120419,0.20680628272251309
1307,83,DAX,1,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.002617801047120419,0.02068062827225131
1308,83,SOLDIER,1,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.002617801047120419,0.02068062827225131
1309,83,WORF,6,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.015706806282722512,0.12408376963350785
1310,83,ZIYAL,26,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.06806282722513089,0.5376963350785341
1311,83,DAMAR,43,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.112565445026178,0.8892670157068062
1312,83,K'TEMANG,7,84,Star Trek: Deep Space Nine,4,7,"{'Title': 'Return To Grace', 'Released': '1996-02-05', 'Episode': '13', 'imdbRating': '7.9', 'imdbID': 'tt0708590'}",True,Return To Grace,1996-02-05,13,7.9,tt0708590,382,0.01832460732984293,0.14476439790575915
1313,84,KIRA,35,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.10263929618768329,0.7595307917888564
1314,84,SISKO,16,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.0469208211143695,0.3472140762463343
1315,84,ODO,19,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.05571847507331378,0.412316715542522
1316,84,O'BRIEN,34,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.09970674486803519,0.7378299120234604
1317,84,QUARK,6,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.017595307917888565,0.13020527859237538
1318,84,BASHIR,17,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.04985337243401759,0.3689149560117302
1319,84,DAX,41,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.12023460410557185,0.8897360703812317
1320,84,COMPUTER,2,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.005865102639296188,0.04340175953079179
1321,84,OFFICER,5,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.01466275659824047,0.10850439882697949
1322,84,BAJORAN,2,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.005865102639296188,0.04340175953079179
1323,84,DNA,1,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.002932551319648094,0.021700879765395895
1324,84,KLINGON,5,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.01466275659824047,0.10850439882697949
1325,84,USS,3,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.008797653958944282,0.06510263929618769
1326,84,WORF,97,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.2844574780058651,2.104985337243402
1327,84,IKS,1,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.002932551319648094,0.021700879765395895
1328,84,TILIKIA,1,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.002932551319648094,0.021700879765395895
1329,84,NOGGRA,3,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.008797653958944282,0.06510263929618769
1330,84,KURN,53,85,Star Trek: Deep Space Nine,4,7,"{'Title': 'Sons Of Mogh', 'Released': '1996-02-12', 'Episode': '14', 'imdbRating': '7.4', 'imdbID': 'tt0708641'}",True,Sons Of Mogh,1996-02-12,14,7.4,tt0708641,341,0.15542521994134897,1.1501466275659824
1331,85,KIRA,1,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.0022271714922048997,0.016703786191536747
1332,85,SISKO,14,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.031180400890868598,0.23385300668151449
1333,85,ODO,13,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.028953229398663696,0.21714922048997773
1334,85,O'BRIEN,37,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.08240534521158129,0.6180400890868596
1335,85,ODN,1,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.0022271714922048997,0.016703786191536747
1336,85,QUARK,99,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.22048997772828507,1.653674832962138
1337,85,BASHIR,33,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.07349665924276169,0.5512249443207127
1338,85,DAX,15,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.0334075723830735,0.25055679287305127
1339,85,ROM,114,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.25389755011135856,1.9042316258351892
1340,85,LEETA,30,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.066815144766147,0.5011135857461025
1341,85,FCA,8,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.017817371937639197,0.13363028953229397
1342,85,BRUNT,16,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.035634743875278395,0.26726057906458794
1343,85,ALL,7,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.015590200445434299,0.11692650334075724
1344,85,WORF,35,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.0779510022271715,0.5846325167037862
1345,85,GRIMP,15,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.0334075723830735,0.25055679287305127
1346,85,FROOL,11,86,Star Trek: Deep Space Nine,4,7,"{'Title': 'Bar Association', 'Released': '1996-02-19', 'Episode': '15', 'imdbRating': '7.5', 'imdbID': 'tt0708503'}",True,Bar Association,1996-02-19,15,7.5,tt0708503,449,0.024498886414253896,0.18374164810690422
1347,86,KIRA,57,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.14321608040201006,1.0311557788944725
1348,86,SISKO,92,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.23115577889447236,1.664321608040201
1349,86,ODO,16,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.04020100502512563,0.2894472361809045
1350,86,O'BRIEN,59,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.14824120603015076,1.0673366834170854
1351,86,OPAKA,7,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.017587939698492462,0.12663316582914574
1352,86,QUARK,6,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.01507537688442211,0.10854271356783919
1353,86,BASHIR,43,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.10804020100502512,0.7778894472361809
1354,86,DAX,14,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.035175879396984924,0.2532663316582915
1355,86,COMPUTER,2,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.005025125628140704,0.036180904522613064
1356,86,KEIKO,21,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.052763819095477386,0.3798994974874372
1357,86,MOLLY,8,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.020100502512562814,0.14472361809045226
1358,86,WORF,3,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.007537688442211055,0.054271356783919596
1359,86,ONARA,4,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.010050251256281407,0.07236180904522613
1360,86,LATARA,3,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.007537688442211055,0.054271356783919596
1361,86,JIA,3,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.007537688442211055,0.054271356783919596
1362,86,AKOREM,43,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.10804020100502512,0.7778894472361809
1363,86,PORTA,17,87,Star Trek: Deep Space Nine,4,7,"{'Title': 'Accession', 'Released': '1996-02-26', 'Episode': '16', 'imdbRating': '7.2', 'imdbID': 'tt0708497'}",True,Accession,1996-02-26,16,7.2,tt0708497,398,0.04271356783919598,0.307537688442211
1364,87,KIRA,6,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.019169329073482427,0.14185303514376996
1365,87,SISKO,78,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.24920127795527156,1.8440894568690096
1366,87,ODO,14,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.04472843450479233,0.33099041533546325
1367,87,O'BRIEN,20,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.06389776357827476,0.4728434504792332
1368,87,QUARK,12,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.038338658146964855,0.2837060702875399
1369,87,BASHIR,2,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.006389776357827476,0.047284345047923323
1370,87,DAX,18,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.05750798722044728,0.4255591054313099
1371,87,WORF,40,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.12779552715654952,0.9456869009584664
1372,87,T'LARA,16,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.051118210862619806,0.3782747603833866
1373,87,CH'POK,106,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.33865814696485624,2.506070287539936
1374,87,HELM,1,88,Star Trek: Deep Space Nine,4,7,"{'Title': 'Rules Of Engagement', 'Released': '1996-04-08', 'Episode': '17', 'imdbRating': '7.4', 'imdbID': 'tt0708594'}",True,Rules Of Engagement,1996-04-08,17,7.4,tt0708594,313,0.003194888178913738,0.023642172523961662
1375,88,KIRA,6,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.0189873417721519,0.15949367088607597
1376,88,SISKO,15,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.04746835443037975,0.39873417721518994
1377,88,ODO,1,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.0031645569620253164,0.026582278481012658
1378,88,O'BRIEN,139,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.439873417721519,3.6949367088607596
1379,88,ODN,1,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.0031645569620253164,0.026582278481012658
1380,88,QUARK,5,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.015822784810126583,0.1329113924050633
1381,88,BASHIR,38,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.12025316455696203,1.010126582278481
1382,88,DAX,1,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.0031645569620253164,0.026582278481012658
1383,88,COMPUTER,1,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.0031645569620253164,0.026582278481012658
1384,88,JAKE,5,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.015822784810126583,0.1329113924050633
1385,88,KEIKO,20,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.06329113924050633,0.5316455696202532
1386,88,MOLLY,7,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.022151898734177215,0.18607594936708863
1387,88,WORF,5,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.015822784810126583,0.1329113924050633
1388,88,MUNIZ,3,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.00949367088607595,0.07974683544303798
1389,88,EE'CHAR,55,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.17405063291139242,1.4620253164556964
1390,88,ARGRATHI,7,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.022151898734177215,0.18607594936708863
1391,88,RINN,7,89,Star Trek: Deep Space Nine,4,7,"{'Title': 'Hard Time', 'Released': '1996-04-15', 'Episode': '18', 'imdbRating': '8.4', 'imdbID': 'tt0708545'}",True,Hard Time,1996-04-15,18,8.4,tt0708545,316,0.022151898734177215,0.18607594936708863
